KYTREASNOX,MCALDT,TMYTM
2000002,1996-01-31,4.9994232406861E+00
2000002,1996-02-29,4.9785478776117E+00
2000002,1996-03-29,5.0911279068237E+00
2000002,1996-04-30,5.1024692953067E+00
2000002,1996-05-31,5.1321978636228E+00
2000002,1996-06-28,5.1321978636228E+00
2000002,1996-07-31,5.2767415683809E+00
2000002,1996-08-30,5.2455402342714E+00
2000002,1996-09-30,4.9977048818262E+00
2000002,1996-10-31,5.1120218404026E+00
2000002,1996-11-29,5.0911279068237E+00
2000002,1996-12-31,5.1409895478222E+00
2000002,1997-01-31,5.1219299845019E+00
2000002,1997-02-28,5.1938105981651E+00
2000002,1997-03-31,5.2850941835814E+00
2000002,1997-04-30,5.2664670615997E+00
2000002,1997-05-30,5.1501672776435E+00
2000002,1997-06-30,5.1439409083217E+00
2000002,1997-07-31,5.1993172987316E+00
2000002,1997-08-29,5.1813431511804E+00
2000002,1997-09-30,5.0079653963598E+00
2000002,1997-10-31,5.1630030608542E+00
2000002,1997-11-28,5.2605682918059E+00
2000002,1997-12-31,5.3101355526985E+00
2000002,1998-01-30,5.1501672776435E+00
2000002,1998-02-27,5.2785433947083E+00
2000002,1998-03-31,5.1307171108318E+00
2000002,1998-04-30,4.9426201675378E+00
2000002,1998-05-29,4.9807730020995E+00
2000002,1998-06-30,5.0434122502010E+00
2000002,1998-07-31,5.0397963088517E+00
2000002,1998-08-31,4.8210700973368E+00
2000002,1998-09-30,4.3095367017762E+00
2000002,1998-10-30,4.3064643211904E+00
2000002,1998-11-30,4.4619417938157E+00
2000002,1998-12-31,4.4322811056534E+00
2000002,1999-01-29,4.4345736047384E+00
2000002,1999-02-26,4.6396326689254E+00
2000002,1999-03-31,4.4504940391419E+00
2000002,1999-04-30,4.5140216883206E+00
2000002,1999-05-28,4.6088671987258E+00
2000002,1999-06-30,4.7402545368274E+00
2000002,1999-07-30,4.7062991952437E+00
2000002,1999-08-31,4.8925490742041E+00
2000002,1999-09-30,4.8040719949432E+00
2000002,1999-10-29,5.0474956343699E+00
2000002,1999-11-30,5.2514352294196E+00
2000002,1999-12-31,5.3273369761071E+00
2000002,2000-01-31,5.6343317767580E+00
2000002,2000-02-29,5.7295353278595E+00
2000002,2000-03-31,5.8181672794414E+00
2000002,2000-04-28,5.7770278003701E+00
2000002,2000-05-31,5.5799592810861E+00
2000002,2000-06-30,5.8258813963813E+00
2000002,2000-07-31,6.1690228129669E+00
2000002,2000-08-31,6.2560710443666E+00
2000002,2000-09-29,6.1577273090040E+00
2000002,2000-10-31,6.2893922488975E+00
2000002,2000-11-30,6.1582494262211E+00
2000002,2000-12-29,5.8438815732158E+00
2000002,2001-01-31,4.9583555249379E+00
2000002,2001-02-28,4.8300463060572E+00
2000002,2001-03-30,4.2704985102895E+00
2000002,2001-04-30,3.8629029314776E+00
2000002,2001-05-31,3.6027640417398E+00
2000002,2001-06-29,3.6281599061790E+00
2000002,2001-07-31,3.5187125631127E+00
2000002,2001-08-31,3.3418210183885E+00
2000002,2001-09-28,2.3412239852135E+00
2000002,2001-10-31,2.0253344435781E+00
2000002,2001-11-30,1.7832899593590E+00
2000002,2001-12-31,1.7118906287836E+00
2000002,2002-01-31,1.7578742261546E+00
2000002,2002-02-28,1.7553283788448E+00
2000002,2002-03-28,1.7833335880343E+00
2000002,2002-04-30,1.7503207871048E+00
2000002,2002-05-31,1.7221931459027E+00
2000002,2002-06-28,1.6865575881483E+00
2000002,2002-07-31,1.6917267064090E+00
2000002,2002-08-30,1.6662339016142E+00
2000002,2002-09-30,1.5414045095530E+00
2000002,2002-10-31,1.4346808364365E+00
2000002,2002-11-29,1.2184953248989E+00
2000002,2002-12-31,1.1931311870843E+00
2000002,2003-01-31,1.1676515267309E+00
2000002,2003-02-28,1.2057837777633E+00
2000002,2003-03-31,1.1015142074010E+00
2000002,2003-04-30,1.1117646038135E+00
2000002,2003-05-30,1.1117307099617E+00
2000002,2003-06-30,8.9833001235086E-01
2000002,2003-07-31,9.3894536892551E-01
2000002,2003-08-29,9.8722086691324E-01
2000002,2003-09-30,9.3644077918464E-01
2000002,2003-10-31,9.3385211986294E-01
2000002,2003-11-28,9.2368998509011E-01
2000002,2003-12-31,9.3387603162546E-01
2000002,2004-01-30,9.0844726035740E-01
2000002,2004-02-27,9.4401450927787E-01
2000002,2004-03-31,9.3387603162546E-01
2000002,2004-04-30,9.6434005208547E-01
2000002,2004-05-28,1.0710658676083E+00
2000002,2004-06-30,1.2617612274547E+00
2000002,2004-07-30,1.4321089108121E+00
2000002,2004-08-31,1.5950423594944E+00
2000002,2004-09-30,1.6993238258557E+00
2000002,2004-10-29,1.8978712987452E+00
2000002,2004-11-30,2.2216232062454E+00
2000002,2004-12-31,2.2214200145046E+00
2000002,2005-01-31,2.4608139758339E+00
2000002,2005-02-28,2.7388160952166E+00
2000002,2005-03-31,2.7673020866539E+00
2000002,2005-04-29,2.8897151156054E+00
2000002,2005-05-31,2.9641163689795E+00
2000002,2005-06-30,3.0915714830135E+00
2000002,2005-07-29,3.3852701589528E+00
2000002,2005-08-31,3.4929702651015E+00
2000002,2005-09-30,3.5335434457086E+00
2000002,2005-10-31,3.9334670668617E+00
2000002,2005-11-30,3.9330417983567E+00
2000002,2005-12-30,4.0606078786635E+00
2000002,2006-01-31,4.4456391789240E+00
2000002,2006-02-28,4.5969205466104E+00
2000002,2006-03-31,4.5781040622196E+00
2000002,2006-04-28,4.7345075634097E+00
2000002,2006-05-31,4.8146519879786E+00
2000002,2006-06-30,4.9525475003649E+00
2000002,2006-07-31,5.0644027118418E+00
2000002,2006-08-31,4.9965129395645E+00
2000002,2006-09-29,4.8550563334948E+00
2000002,2006-10-31,5.0408447541592E+00
2000002,2006-11-30,4.9990794426699E+00
2000002,2006-12-29,4.9884712071525E+00
2000002,2007-01-31,5.0713019736123E+00
2000002,2007-02-28,5.0969761059973E+00
2000002,2007-03-30,4.9987357078694E+00
2000002,2007-04-30,4.8768870812587E+00
2000002,2007-05-31,4.6912162649996E+00
2000002,2007-06-29,4.7627178937420E+00
2000002,2007-07-31,4.9022249042547E+00
2000002,2007-08-31,4.1169368173078E+00
2000002,2007-09-28,3.7790804813698E+00
2000002,2007-10-31,3.8920843133119E+00
2000002,2007-11-30,3.1348625473428E+00
2000002,2007-12-31,3.2264020821790E+00
2000002,2008-01-31,1.9310297631166E+00
2000002,2008-02-29,1.8291186104760E+00
2000002,2008-03-31,1.3099596288321E+00
2000002,2008-04-30,1.3812906579606E+00
2000002,2008-05-30,1.8800454085031E+00
2000002,2008-06-30,1.7271614228476E+00
2000002,2008-07-31,1.6662339016142E+00
2000002,2008-08-29,1.7171426081453E+00
2000002,2008-09-30,6.6970089522195E-01
2000002,2008-10-31,4.3620672536738E-01
2000002,2008-11-28,3.0417807348720E-02
2000002,2008-12-31,1.1154345656493E-01
2000002,2009-01-30,2.4087012650840E-01
2000002,2009-02-27,2.5355146531132E-01
2000002,2009-03-31,2.0283018008753E-01
2000002,2009-04-30,1.2675613787512E-01
2000002,2009-05-29,1.3182697860017E-01
2000002,2009-06-30,1.8507835401729E-01
2000002,2009-07-31,1.7746937981371E-01
2000002,2009-08-31,1.3689758934480E-01
2000002,2009-09-30,1.1154345656493E-01
2000002,2009-10-30,4.5627566598743E-02
2000002,2009-11-30,5.0697507480503E-02
2000002,2009-12-31,5.5767765613010E-02
2000002,2010-01-29,7.6048796464178E-02
2000002,2010-02-26,1.1661398628615E-01
2000002,2010-03-31,1.5211249009029E-01
2000002,2010-04-30,1.5718323399662E-01
2000002,2010-05-28,1.5718323399662E-01
2000002,2010-06-30,1.7239856262214E-01
2000002,2010-07-30,1.4196929051977E-01
2000002,2010-08-31,1.1661342738045E-01
2000002,2010-09-30,1.5718357248742E-01
2000002,2010-10-29,1.1661398628615E-01
2000002,2010-11-30,1.6732733083799E-01
2000002,2010-12-31,1.2168492031746E-01
2000002,2011-01-31,1.4196846213048E-01
2000002,2011-02-28,1.3689733259187E-01
2000002,2011-03-31,9.3795688277553E-02
2000002,2011-04-29,4.0557583468585E-02
2000002,2011-05-31,5.0697718742642E-02
2000002,2011-06-30,1.5208621665276E-02
2000002,2011-07-29,9.3795567752707E-02
2000002,2011-08-31,1.0139018443550E-02
2000002,2011-09-30,2.0278284739160E-02
2000002,2011-10-31,2.5347298792362E-03
2000002,2011-11-30,0.0000000000000E+00
2000002,2011-12-30,1.0139015627076E-02
2000002,2012-01-31,5.5767850823821E-02
2000002,2012-02-29,7.6048954924438E-02
2000002,2012-03-30,7.0978433016258E-02
2000002,2012-04-30,9.1259924876627E-02
2000002,2012-05-31,6.5908192467120E-02
2000002,2012-06-29,8.3654460496107E-02
2000002,2012-07-31,9.8866618204116E-02
2000002,2012-08-31,8.6189713536961E-02
2000002,2012-09-28,9.1260267165117E-02
2000002,2012-10-31,1.1154345656493E-01
2000002,2012-11-30,7.6048796464178E-02
2000002,2012-12-31,4.5627481039262E-02
2000002,2013-01-31,7.3513680851682E-02
2000002,2013-02-28,1.0647246374166E-01
2000002,2013-03-28,7.6048875694109E-02
2000002,2013-04-30,5.3232776595962E-02
2000002,2013-05-31,3.5487663718962E-02
2000002,2013-06-28,3.5487663718962E-02
2000002,2013-07-31,3.5487698223465E-02
2000002,2013-08-30,2.2813148755017E-02
2000002,2013-09-30,1.5208608991027E-02
2000002,2013-10-31,3.5487680971203E-02
2000002,2013-11-29,6.0837896289624E-02
2000002,2013-12-31,6.8443467588267E-02
2000002,2014-01-31,1.5208618496634E-02
2000002,2014-02-28,5.0697613111309E-02
2000002,2014-03-31,3.0417769324106E-02
2000002,2014-04-30,3.0417832698473E-02
2000002,2014-05-30,3.0417807348720E-02
2000002,2014-06-30,2.2813120237331E-02
2000002,2014-07-31,2.2813148755017E-02
2000002,2014-08-29,2.5348023157786E-02
2000002,2014-09-30,1.0139011402471E-02
2000002,2014-10-31,1.0139015627076E-02
2000002,2014-11-28,1.0139015627076E-02
2000002,2014-12-31,4.0557628536320E-02
2000002,2015-01-30,5.0694761287030E-03
2000002,2015-02-27,1.0139015627076E-02
2000002,2015-03-31,2.7882934881215E-02
2000002,2015-04-30,5.0694764807615E-03
2000002,2015-05-29,5.0694761287030E-03
2000002,2015-06-30,2.2813163013967E-02
2000002,2015-07-31,6.3373006700650E-02
2000002,2015-08-31,2.5347299672537E-03
2000002,2015-09-30,-2.0277259585536E-02
2000002,2015-10-30,7.6048796464178E-02
2000002,2015-11-30,1.6478930362911E-01
2000002,2015-12-31,1.7746981132161E-01
2000002,2016-01-29,3.1442741192148E-01
2000002,2016-02-29,3.1949662383736E-01
2000002,2016-03-31,2.0029305647996E-01
2000002,2016-04-29,2.1297257686118E-01
2000002,2016-05-31,3.3472603058457E-01
2000002,2016-06-30,2.6369777462478E-01
2000002,2016-07-29,2.5355146531132E-01
2000002,2016-08-31,3.3218764181069E-01
2000002,2016-09-30,2.7891533257969E-01
2000002,2016-10-31,3.0427698040484E-01
2000002,2016-11-30,4.8442757269463E-01
2000002,2016-12-30,4.9711009769315E-01
2000002,2017-01-31,5.1742426146060E-01
2000002,2017-02-28,6.1388262653110E-01
2000002,2017-03-31,7.5351206995341E-01
2000002,2017-04-28,7.9414508222262E-01
2000002,2017-05-31,9.7198829737220E-01
2000002,2017-06-30,1.0151583662369E+00
2000002,2017-07-31,1.0761011176188E+00
2000002,2017-08-31,9.9230283629478E-01
2000002,2017-09-29,1.0507349753703E+00
2000002,2017-10-31,1.1448278075316E+00
2000002,2017-11-30,1.2591966958252E+00
2000002,2017-12-29,1.3812383269045E+00
2000002,2018-01-31,1.4576048726001E+00
2000002,2018-02-28,1.5431970821424E+00
2000002,2018-03-29,1.7018693177181E+00
2000002,2018-04-30,1.8191156025585E+00
2000002,2018-05-31,1.8953739824642E+00
2000002,2018-06-29,1.9106045572150E+00
2000002,2018-07-31,2.0228429044959E+00
2000002,2018-08-31,2.0940078214014E+00
2000002,2018-09-28,2.1959343733857E+00
2000002,2018-10-31,2.3209771834283E+00
2000002,2018-11-30,2.3488722489008E+00
2000002,2018-12-31,2.3537430400248E+00
2000002,2019-01-31,2.3820942735638E+00
2000002,2019-02-28,2.4279936691251E+00
2000002,2019-03-29,2.3794667460969E+00
2000002,2019-04-30,2.4154034647704E+00
2000002,2019-05-31,2.3386745960367E+00
2000002,2019-06-28,2.0812688033937E+00
2000002,2019-07-31,2.0227867568148E+00
2000002,2019-08-30,1.9717831082756E+00
2000002,2019-09-30,1.8086150467018E+00
2000002,2019-10-31,1.5389903971298E+00
2000002,2019-11-29,1.5720359271057E+00
2000002,2019-12-31,1.5416000637567E+00
2000002,2020-01-31,1.5465910601984E+00
2000002,2020-02-28,1.2744308660682E+00
2000002,2020-03-31,1.0393737259349E-01
2000002,2020-04-30,1.0140170547781E-01
2000002,2020-05-29,1.4450490813203E-01
2000002,2020-06-30,1.9268516379477E-01
2000002,2020-07-31,9.1260267165117E-02
2000002,2020-08-31,1.0140128288395E-01
2000002,2020-09-30,8.6189713536961E-02
2000002,2020-10-30,8.8724982426553E-02
2000002,2020-11-30,7.8584171161666E-02
2000002,2020-12-31,7.8584086560686E-02
2000002,2021-01-29,5.3232660136434E-02
2000002,2021-02-26,3.8022615671312E-02
2000002,2021-03-31,6.5908132958578E-02
2000002,2021-04-30,1.0139015627076E-02
2000002,2021-05-28,7.6042379565637E-03
2000002,2021-06-30,3.5487663718962E-02
2000002,2021-07-30,4.8162581932187E-02
2000002,2021-08-31,5.5767765613010E-02
2000002,2021-09-30,3.8022635476323E-02
2000002,2021-10-29,5.5767723007705E-02
2000002,2021-11-30,6.5908192467120E-02
2000002,2021-12-31,4.5627566598743E-02
2000002,2022-01-31,2.0282961642971E-01
2000002,2022-02-28,3.3979825106973E-01
2000002,2022-03-31,5.0472715350512E-01
2000002,2022-04-29,8.3224222893086E-01
2000002,2022-05-31,1.0710815965829E+00
2000002,2022-06-30,1.7018693177181E+00
2000002,2022-07-29,2.3514217021827E+00
2000002,2022-08-31,2.7697490311110E+00
2000002,2022-09-30,3.2983765322433E+00
2000002,2022-10-31,4.0380146575404E+00
2000002,2022-11-30,4.2244956121852E+00
2000002,2022-12-30,4.3525790015011E+00
